Unnamed: 0,1H4,1H6,2H4,2H6,3H6,Ado,Ant,AWW,AYL,Cor,Cym,Err,H5,H8,Ham,JC,Jn,LLL,Lr,Luc,Mac,MM,MND,MV,Oth,Per,PhT,R2,R3,Rom,Shr,Son,TGV,Tim,Tit,Tmp,TN,TNK,Tro,Ven,Wiv,WT
appears,0.267546386419054,0.267546386419054,0.8026391592571619,0.0,0.0,1.3377319320952699,0.8026391592571619,0.0,0.267546386419054,0.0,0.267546386419054,0.0,0.8026391592571619,0.8026391592571619,0.535092772838108,0.0,0.0,0.535092772838108,1.070185545676216,0.267546386419054,0.267546386419054,0.535092772838108,0.535092772838108,1.070185545676216,0.267546386419054,0.8026391592571619,0.0,0.0,0.267546386419054,0.0,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.0,0.267546386419054,0.267546386419054,1.070185545676216,0.0,0.535092772838108,0.267546386419054,0.267546386419054
armed,0.267546386419054,0.0,0.0,0.267546386419054,0.535092772838108,0.267546386419054,0.8026391592571619,0.535092772838108,0.267546386419054,0.267546386419054,0.0,0.267546386419054,0.0,0.0,0.8026391592571619,0.535092772838108,0.0,0.267546386419054,1.3377319320952699,0.267546386419054,0.8026391592571619,0.0,0.267546386419054,0.535092772838108,0.0,0.267546386419054,0.0,0.8026391592571619,0.267546386419054,0.535092772838108,0.8026391592571619,0.0,0.0,0.0,0.267546386419054,0.0,0.0,1.070185545676216,2.9430102506095936,0.267546386419054,0.0,0.0
assure,0.535092772838108,0.0,0.535092772838108,0.535092772838108,0.267546386419054,0.535092772838108,0.0,0.8026391592571619,0.535092772838108,0.0,0.0,0.0,0.535092772838108,0.8026391592571619,0.267546386419054,0.535092772838108,0.0,1.3377319320952699,0.267546386419054,0.0,0.0,0.0,0.535092772838108,0.0,0.535092772838108,0.267546386419054,0.0,0.0,0.0,0.267546386419054,1.6052783185143238,0.267546386419054,0.267546386419054,0.0,0.267546386419054,0.535092772838108,1.070185545676216,1.3377319320952699,0.267546386419054,0.267546386419054,0.267546386419054,0.0
authority,0.0,1.070185545676216,0.8026391592571619,0.267546386419054,0.267546386419054,0.267546386419054,1.070185545676216,0.535092772838108,0.0,1.070185545676216,0.0,0.0,0.0,0.8026391592571619,0.0,0.0,1.3377319320952699,0.8026391592571619,1.070185545676216,0.267546386419054,0.0,1.8728247049333777,0.0,0.535092772838108,0.535092772838108,0.267546386419054,0.0,0.0,0.0,0.0,0.0,0.267546386419054,0.0,0.535092772838108,0.0,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.0,0.0,1.070185545676216
capable,0.267546386419054,0.267546386419054,0.535092772838108,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.8026391592571619,0.535092772838108,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.535092772838108,0.8026391592571619,0.267546386419054,0.8026391592571619,0.535092772838108,0.535092772838108,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.535092772838108,0.267546386419054,0.267546386419054,0.267546386419054,0.535092772838108,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.535092772838108,0.267546386419054,0.267546386419054,0.535092772838108,0.267546386419054,0.267546386419054,0.535092772838108
composition,0.267546386419054,0.535092772838108,0.535092772838108,0.267546386419054,0.267546386419054,0.267546386419054,0.535092772838108,0.8026391592571619,0.267546386419054,0.535092772838108,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.8026391592571619,0.267546386419054,0.8026391592571619,0.267546386419054,0.535092772838108,0.8026391592571619,0.267546386419054,0.267546386419054,0.535092772838108,0.267546386419054,0.267546386419054,0.535092772838108,0.267546386419054,0.267546386419054,0.267546386419054,0.535092772838108,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054
encounter,0.8026391592571619,0.267546386419054,0.267546386419054,0.0,0.535092772838108,0.8026391592571619,0.535092772838108,0.535092772838108,0.535092772838108,0.8026391592571619,0.8026391592571619,0.0,0.267546386419054,0.267546386419054,0.8026391592571619,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.0,0.267546386419054,0.535092772838108,0.0,0.0,0.0,0.0,0.0,0.267546386419054,0.267546386419054,1.070185545676216,0.535092772838108,0.0,0.267546386419054,0.0,0.267546386419054,0.8026391592571619,0.267546386419054,0.0,0.0,0.8026391592571619,0.267546386419054,1.070185545676216
freely,0.0,0.0,0.535092772838108,0.267546386419054,0.535092772838108,0.535092772838108,0.535092772838108,0.8026391592571619,0.0,0.267546386419054,0.8026391592571619,0.267546386419054,0.535092772838108,1.6052783185143238,1.070185545676216,0.0,0.0,0.0,0.0,0.0,0.267546386419054,0.267546386419054,0.0,0.8026391592571619,1.3377319320952699,0.8026391592571619,0.0,1.070185545676216,0.0,0.0,0.267546386419054,0.0,0.0,1.3377319320952699,0.0,0.267546386419054,0.535092772838108,0.267546386419054,0.0,0.0,0.267546386419054,0.535092772838108
kindness,0.0,0.267546386419054,0.0,0.267546386419054,1.070185545676216,0.535092772838108,0.267546386419054,0.0,0.267546386419054,0.267546386419054,0.535092772838108,0.267546386419054,0.267546386419054,0.0,0.0,0.267546386419054,0.0,0.0,0.8026391592571619,0.0,0.267546386419054,0.267546386419054,0.0,0.8026391592571619,0.267546386419054,1.8728247049333777,0.0,0.0,1.3377319320952699,0.0,1.6052783185143238,0.535092772838108,0.267546386419054,1.070185545676216,0.267546386419054,0.267546386419054,0.8026391592571619,0.267546386419054,0.267546386419054,0.0,0.0,0.535092772838108
maids,0.0,0.0,0.0,0.0,0.0,0.535092772838108,0.535092772838108,0.0,0.8026391592571619,0.267546386419054,0.267546386419054,0.267546386419054,0.535092772838108,0.267546386419054,0.535092772838108,0.0,0.8026391592571619,0.535092772838108,0.0,0.267546386419054,0.267546386419054,0.535092772838108,0.0,0.535092772838108,0.0,0.0,0.0,0.0,0.0,1.6052783185143238,0.0,0.0,0.267546386419054,0.267546386419054,0.0,0.0,0.267546386419054,4.013195796285809,0.535092772838108,0.0,0.267546386419054,1.6052783185143238
mars,0.535092772838108,0.267546386419054,0.0,0.0,0.267546386419054,0.0,1.3377319320952699,2.140371091352432,0.0,1.070185545676216,0.267546386419054,0.0,0.535092772838108,0.267546386419054,0.535092772838108,0.0,0.0,0.535092772838108,0.0,0.0,0.267546386419054,0.0,0.0,0.267546386419054,0.267546386419054,0.0,0.0,0.535092772838108,0.0,0.0,0.0,0.267546386419054,0.0,0.267546386419054,0.0,0.267546386419054,0.0,2.9430102506095936,2.140371091352432,0.0,0.267546386419054,0.0
ning,0.0,0.267546386419054,0.0,0.0,1.070185545676216,0.0,0.0,0.0,0.0,0.535092772838108,0.267546386419054,0.267546386419054,0.535092772838108,0.535092772838108,0.535092772838108,0.267546386419054,0.535092772838108,0.267546386419054,0.0,1.8728247049333777,0.267546386419054,0.8026391592571619,0.0,0.267546386419054,0.267546386419054,0.8026391592571619,0.0,0.267546386419054,0.0,0.8026391592571619,1.070185545676216,0.267546386419054,0.0,0.8026391592571619,1.070185545676216,0.0,0.0,0.535092772838108,0.535092772838108,0.267546386419054,0.0,0.8026391592571619
oswald,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.785236798724183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxford,0.0,0.0,0.267546386419054,0.0,11.50449461601932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267546386419054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8728247049333777,1.8728247049333777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
presented,0.267546386419054,0.535092772838108,0.535092772838108,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.535092772838108,0.267546386419054,0.267546386419054,0.535092772838108,0.267546386419054,0.267546386419054,0.535092772838108,0.8026391592571619,0.8026391592571619,0.535092772838108,0.267546386419054,0.267546386419054,0.267546386419054,0.535092772838108,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.267546386419054,0.8026391592571619,0.267546386419054,0.535092772838108,0.267546386419054,0.267546386419054,0.535092772838108,0.535092772838108,0.267546386419054,0.267546386419054
